Order ID,Factory,State/Province,State Code,Region,Ship Mode,Order Date,Ship Date,Operational Lead Time Days,Raw Lead Time Days,Sales,Units,Gross Profit,Cost,Delayed,Route State,Route Region
CA-2024-121451-CHO-MIL-31000,Wicked Choccy's,Quebec,,Atlantic,Standard Class,2025-01-17,2029-07-14,5,1639,6.5,2,4.22,2.28,False,Wicked Choccy's → Quebec,Wicked Choccy's → Atlantic
CA-2024-124626-CHO-SCR-58000,Lot's O' Nuts,Newfoundland and Labrador,,Atlantic,Standard Class,2025-12-10,2030-06-07,6,1640,28.8,8,20.0,8.8,True,Lot's O' Nuts → Newfoundland and Labrador,Lot's O' Nuts → Atlantic
CA-2024-125388-CHO-SCR-58000,Lot's O' Nuts,Quebec,,Atlantic,Standard Class,2025-10-19,2030-04-15,5,1639,10.8,3,7.5,3.3,False,Lot's O' Nuts → Quebec,Lot's O' Nuts → Atlantic
CA-2024-125388-OTH-LIC-15000,Secret Factory,Quebec,,Atlantic,Standard Class,2025-10-19,2030-04-15,5,1639,40.0,2,20.0,20.0,False,Secret Factory → Quebec,Secret Factory → Atlantic
CA-2024-125724-CHO-MIL-31000,Wicked Choccy's,Saskatchewan,,Pacific,Standard Class,2025-09-22,2030-03-20,6,1640,22.75,7,14.77,7.98,True,Wicked Choccy's → Saskatchewan,Wicked Choccy's → Pacific
CA-2024-126438-CHO-TRI-54000,Wicked Choccy's,Quebec,,Atlantic,First Class,2025-09-10,2030-03-06,4,1638,3.75,1,2.45,1.3,False,Wicked Choccy's → Quebec,Wicked Choccy's → Atlantic
CA-2024-126627-CHO-FUD-51000,Lot's O' Nuts,Manitoba,,Interior,First Class,2025-10-10,2030-04-04,3,1637,14.4,4,9.6,4.8,False,Lot's O' Nuts → Manitoba,Lot's O' Nuts → Interior
CA-2024-126627-CHO-MIL-31000,Wicked Choccy's,Manitoba,,Interior,First Class,2025-10-10,2030-04-04,3,1637,6.5,2,4.22,2.28,False,Wicked Choccy's → Manitoba,Wicked Choccy's → Interior
CA-2024-126634-CHO-FUD-51000,Lot's O' Nuts,British Columbia,,Pacific,Second Class,2025-12-20,2030-06-14,3,1637,3.6,1,2.4,1.2,False,Lot's O' Nuts → British Columbia,Lot's O' Nuts → Pacific
CA-2024-129322-CHO-FUD-51000,Lot's O' Nuts,Ontario,,Atlantic,Second Class,2025-08-08,2030-01-31,3,1637,7.2,2,4.8,2.4,False,Lot's O' Nuts → Ontario,Lot's O' Nuts → Atlantic
CA-2024-129322-CHO-SCR-58000,Lot's O' Nuts,Ontario,,Atlantic,Second Class,2025-08-08,2030-01-31,3,1637,7.2,2,5.0,2.2,False,Lot's O' Nuts → Ontario,Lot's O' Nuts → Atlantic
CA-2024-129322-CHO-TRI-54000,Wicked Choccy's,Ontario,,Atlantic,Second Class,2025-08-08,2030-01-31,3,1637,26.25,7,17.15,9.1,False,Wicked Choccy's → Ontario,Wicked Choccy's → Atlantic
CA-2024-130494-CHO-MIL-31000,Wicked Choccy's,Prince Edward Island,,Atlantic,Standard Class,2025-03-16,2029-09-11,6,1640,26.0,8,16.88,9.12,True,Wicked Choccy's → Prince Edward Island,Wicked Choccy's → Atlantic
CA-2024-130494-CHO-NUT-13000,Lot's O' Nuts,Prince Edward Island,,Atlantic,Standard Class,2025-03-16,2029-09-11,6,1640,17.45,5,12.45,5.0,True,Lot's O' Nuts → Prince Edward Island,Lot's O' Nuts → Atlantic
CA-2024-130494-CHO-SCR-58000,Lot's O' Nuts,Prince Edward Island,,Atlantic,Standard Class,2025-03-16,2029-09-11,6,1640,10.8,3,7.5,3.3,True,Lot's O' Nuts → Prince Edward Island,Lot's O' Nuts → Atlantic
CA-2024-131807-CHO-FUD-51000,Lot's O' Nuts,Alberta,,Pacific,Standard Class,2025-10-05,2030-04-02,6,1640,18.0,5,12.0,6.0,True,Lot's O' Nuts → Alberta,Lot's O' Nuts → Pacific
CA-2024-131807-CHO-MIL-31000,Wicked Choccy's,Alberta,,Pacific,Standard Class,2025-10-05,2030-04-02,6,1640,6.5,2,4.22,2.28,True,Wicked Choccy's → Alberta,Wicked Choccy's → Pacific
CA-2024-131807-CHO-SCR-58000,Lot's O' Nuts,Alberta,,Pacific,Standard Class,2025-10-05,2030-04-02,6,1640,21.6,6,15.0,6.6000000000000005,True,Lot's O' Nuts → Alberta,Lot's O' Nuts → Pacific
CA-2024-131807-CHO-TRI-54000,Wicked Choccy's,Alberta,,Pacific,Standard Class,2025-10-05,2030-04-02,6,1640,7.5,2,4.9,2.6,True,Wicked Choccy's → Alberta,Wicked Choccy's → Pacific
CA-2024-131807-OTH-LIC-15000,Secret Factory,Alberta,,Pacific,Standard Class,2025-10-05,2030-04-02,6,1640,80.0,4,40.0,40.0,True,Secret Factory → Alberta,Secret Factory → Pacific
CA-2024-132339-CHO-TRI-54000,Wicked Choccy's,Quebec,,Atlantic,Standard Class,2025-08-19,2030-02-13,5,1639,11.25,3,7.35,3.9,False,Wicked Choccy's → Quebec,Wicked Choccy's → Atlantic
CA-2024-135471-CHO-FUD-51000,Lot's O' Nuts,Quebec,,Atlantic,Standard Class,2025-05-18,2029-11-15,8,1642,10.8,3,7.2,3.6,True,Lot's O' Nuts → Quebec,Lot's O' Nuts → Atlantic
CA-2024-135480-CHO-MIL-31000,Wicked Choccy's,Quebec,,Atlantic,Standard Class,2025-12-15,2030-06-14,8,1642,22.75,7,14.77,7.98,True,Wicked Choccy's → Quebec,Wicked Choccy's → Atlantic
CA-2024-139675-CHO-MIL-31000,Wicked Choccy's,Alberta,,Pacific,Second Class,2025-03-13,2029-09-08,6,1640,26.0,8,16.88,9.12,True,Wicked Choccy's → Alberta,Wicked Choccy's → Pacific
CA-2024-139675-CHO-SCR-58000,Lot's O' Nuts,Alberta,,Pacific,Second Class,2025-03-13,2029-09-08,6,1640,14.4,4,10.0,4.4,True,Lot's O' Nuts → Alberta,Lot's O' Nuts → Pacific
CA-2024-141082-CHO-FUD-51000,Lot's O' Nuts,Quebec,,Atlantic,Standard Class,2025-12-09,2030-06-05,5,1639,18.0,5,12.0,6.0,False,Lot's O' Nuts → Quebec,Lot's O' Nuts → Atlantic
CA-2024-141531-CHO-MIL-31000,Wicked Choccy's,Quebec,,Atlantic,Standard Class,2025-12-29,2030-06-25,5,1639,22.75,7,14.77,7.98,False,Wicked Choccy's → Quebec,Wicked Choccy's → Atlantic
CA-2024-143500-CHO-SCR-58000,Lot's O' Nuts,Prince Edward Island,,Atlantic,Standard Class,2025-12-30,2030-06-26,5,1639,10.8,3,7.5,3.3,False,Lot's O' Nuts → Prince Edward Island,Lot's O' Nuts → Atlantic
CA-2024-145612-CHO-NUT-13000,Lot's O' Nuts,New Brunswick,,Atlantic,Standard Class,2025-12-02,2030-05-29,5,1639,24.43,7,17.43,7.0,False,Lot's O' Nuts → New Brunswick,Lot's O' Nuts → Atlantic
CA-2024-146626-CHO-SCR-58000,Lot's O' Nuts,Newfoundland and Labrador,,Atlantic,Standard Class,2025-12-29,2030-06-28,8,1642,28.8,8,20.0,8.8,True,Lot's O' Nuts → Newfoundland and Labrador,Lot's O' Nuts → Atlantic
CA-2024-151799-CHO-MIL-31000,Wicked Choccy's,Ontario,,Atlantic,Standard Class,2025-12-14,2030-06-10,5,1639,52.0,16,33.760000000000005,18.240000000000002,False,Wicked Choccy's → Ontario,Wicked Choccy's → Atlantic
CA-2024-151799-CHO-SCR-58000,Lot's O' Nuts,Ontario,,Atlantic,Standard Class,2025-12-14,2030-06-10,5,1639,50.4,14,35.0,15.4,False,Lot's O' Nuts → Ontario,Lot's O' Nuts → Atlantic
CA-2024-153738-CHO-SCR-58000,Lot's O' Nuts,Ontario,,Atlantic,First Class,2025-09-20,2030-03-15,3,1637,21.6,6,15.0,6.6,False,Lot's O' Nuts → Ontario,Lot's O' Nuts → Atlantic
CA-2024-154121-CHO-MIL-31000,Wicked Choccy's,Quebec,,Atlantic,Standard Class,2025-11-14,2030-05-11,5,1639,6.5,2,4.22,2.28,False,Wicked Choccy's → Quebec,Wicked Choccy's → Atlantic
CA-2024-158740-CHO-FUD-51000,Lot's O' Nuts,Quebec,,Atlantic,Standard Class,2025-05-05,2029-10-31,6,1640,3.6,1,2.4,1.2,True,Lot's O' Nuts → Quebec,Lot's O' Nuts → Atlantic
CA-2024-160325-CHO-NUT-13000,Lot's O' Nuts,Quebec,,Atlantic,Same Day,2025-09-24,2030-03-17,1,1635,34.9,10,24.9,10.0,False,Lot's O' Nuts → Quebec,Lot's O' Nuts → Atlantic
CA-2024-166695-CHO-FUD-51000,Lot's O' Nuts,British Columbia,,Pacific,Standard Class,2025-05-20,2029-11-14,5,1639,3.6,1,2.4,1.2,False,Lot's O' Nuts → British Columbia,Lot's O' Nuts → Pacific
CA-2024-166695-CHO-SCR-58000,Lot's O' Nuts,British Columbia,,Pacific,Standard Class,2025-05-20,2029-11-14,5,1639,28.8,8,20.0,8.8,False,Lot's O' Nuts → British Columbia,Lot's O' Nuts → Pacific
CA-2024-166695-CHO-TRI-54000,Wicked Choccy's,British Columbia,,Pacific,Standard Class,2025-05-20,2029-11-14,5,1639,3.75,1,2.45,1.3,False,Wicked Choccy's → British Columbia,Wicked Choccy's → Pacific
CA-2024-184712-CHO-TRI-54000,Wicked Choccy's,Nova Scotia,,Atlantic,Second Class,2025-06-18,2029-12-11,3,1637,11.25,3,7.35,3.9,False,Wicked Choccy's → Nova Scotia,Wicked Choccy's → Atlantic
CA-2024-192314-CHO-SCR-58000,Lot's O' Nuts,Quebec,,Atlantic,Second Class,2025-09-26,2030-03-24,6,1640,3.6,1,2.5,1.1,True,Lot's O' Nuts → Quebec,Lot's O' Nuts → Atlantic
US-2021-100006-CHO-TRI-54000,Wicked Choccy's,New York,NY,Atlantic,Standard Class,2024-09-07,2027-03-06,6,910,11.25,3,7.35,3.9,True,Wicked Choccy's → New York,Wicked Choccy's → Atlantic
US-2021-100090-CHO-MIL-31000,Wicked Choccy's,California,CA,Pacific,Standard Class,2024-07-08,2027-01-02,4,908,29.25,9,18.990000000000002,10.26,False,Wicked Choccy's → California,Wicked Choccy's → Pacific
US-2021-100279-CHO-SCR-58000,Lot's O' Nuts,Michigan,MI,Interior,Standard Class,2024-03-10,2026-09-04,4,908,7.2,2,5.0,2.2,False,Lot's O' Nuts → Michigan,Lot's O' Nuts → Interior
US-2021-100293-CHO-NUT-13000,Lot's O' Nuts,Florida,FL,Gulf,Standard Class,2024-03-14,2026-09-08,4,908,20.94,6,14.94,6.0,False,Lot's O' Nuts → Florida,Lot's O' Nuts → Gulf
US-2021-100328-CHO-MIL-31000,Wicked Choccy's,New York,NY,Atlantic,Standard Class,2024-01-28,2026-07-27,7,911,3.25,1,2.11,1.14,True,Wicked Choccy's → New York,Wicked Choccy's → Atlantic
US-2021-100363-CHO-MIL-31000,Wicked Choccy's,Arizona,AZ,Pacific,Standard Class,2024-04-08,2026-10-06,7,911,6.5,2,4.22,2.28,True,Wicked Choccy's → Arizona,Wicked Choccy's → Pacific
US-2021-100363-CHO-SCR-58000,Lot's O' Nuts,Arizona,AZ,Pacific,Standard Class,2024-04-08,2026-10-06,7,911,10.8,3,7.5,3.3,True,Lot's O' Nuts → Arizona,Lot's O' Nuts → Pacific
US-2021-100391-CHO-TRI-54000,Wicked Choccy's,New York,NY,Atlantic,Standard Class,2024-05-25,2026-11-19,4,908,7.5,2,4.9,2.6,False,Wicked Choccy's → New York,Wicked Choccy's → Atlantic
US-2021-100678-CHO-FUD-51000,Lot's O' Nuts,Texas,TX,Interior,Standard Class,2024-04-18,2026-10-13,4,908,10.8,3,7.2,3.6,False,Lot's O' Nuts → Texas,Lot's O' Nuts → Interior
US-2021-100678-CHO-MIL-31000,Wicked Choccy's,Texas,TX,Interior,Standard Class,2024-04-18,2026-10-13,4,908,6.5,2,4.22,2.28,False,Wicked Choccy's → Texas,Wicked Choccy's → Interior
US-2021-100678-CHO-NUT-13000,Lot's O' Nuts,Texas,TX,Interior,Standard Class,2024-04-18,2026-10-13,4,908,10.47,3,7.47,3.0,False,Lot's O' Nuts → Texas,Lot's O' Nuts → Interior
US-2021-100678-CHO-TRI-54000,Wicked Choccy's,Texas,TX,Interior,Standard Class,2024-04-18,2026-10-13,4,908,11.25,3,7.35,3.9,False,Wicked Choccy's → Texas,Wicked Choccy's → Interior
US-2021-100706-CHO-FUD-51000,Lot's O' Nuts,Virginia,VA,Gulf,Second Class,2024-12-16,2027-06-10,2,906,21.6,6,14.4,7.2,False,Lot's O' Nuts → Virginia,Lot's O' Nuts → Gulf
US-2021-100706-CHO-TRI-54000,Wicked Choccy's,Virginia,VA,Gulf,Second Class,2024-12-16,2027-06-10,2,906,7.5,2,4.9,2.6,False,Wicked Choccy's → Virginia,Wicked Choccy's → Gulf
US-2021-100762-CHO-FUD-51000,Lot's O' Nuts,Michigan,MI,Interior,Standard Class,2024-11-24,2027-05-22,5,909,7.2,2,4.8,2.4,False,Lot's O' Nuts → Michigan,Lot's O' Nuts → Interior
US-2021-100762-CHO-MIL-31000,Wicked Choccy's,Michigan,MI,Interior,Standard Class,2024-11-24,2027-05-22,5,909,22.75,7,14.77,7.9799999999999995,False,Wicked Choccy's → Michigan,Wicked Choccy's → Interior
US-2021-100762-CHO-TRI-54000,Wicked Choccy's,Michigan,MI,Interior,Standard Class,2024-11-24,2027-05-22,5,909,7.5,2,4.9,2.6,False,Wicked Choccy's → Michigan,Wicked Choccy's → Interior
US-2021-100853-CHO-FUD-51000,Lot's O' Nuts,Illinois,IL,Interior,Standard Class,2024-09-14,2027-03-12,5,909,7.2,2,4.8,2.4,False,Lot's O' Nuts → Illinois,Lot's O' Nuts → Interior
US-2021-100853-CHO-SCR-58000,Lot's O' Nuts,Illinois,IL,Interior,Standard Class,2024-09-14,2027-03-12,5,909,14.4,4,10.0,4.4,False,Lot's O' Nuts → Illinois,Lot's O' Nuts → Interior
US-2021-100860-CHO-SCR-58000,Lot's O' Nuts,California,CA,Pacific,Second Class,2024-03-26,2026-09-20,4,908,18.0,5,12.5,5.5,False,Lot's O' Nuts → California,Lot's O' Nuts → Pacific
US-2021-100867-CHO-FUD-51000,Lot's O' Nuts,California,CA,Pacific,Standard Class,2024-10-19,2027-04-16,5,909,21.6,6,14.4,7.2,False,Lot's O' Nuts → California,Lot's O' Nuts → Pacific
US-2021-100881-OTH-GUM-21000,Secret Factory,New Mexico,NM,Pacific,Standard Class,2024-03-28,2026-09-22,4,908,3.75,3,1.95,1.8,False,Secret Factory → New Mexico,Secret Factory → Pacific
US-2021-100895-CHO-FUD-51000,Lot's O' Nuts,Georgia,GA,Gulf,Standard Class,2024-06-02,2026-11-27,4,908,7.2,2,4.8,2.4,False,Lot's O' Nuts → Georgia,Lot's O' Nuts → Gulf
US-2021-100895-CHO-SCR-58000,Lot's O' Nuts,Georgia,GA,Gulf,Standard Class,2024-06-02,2026-11-27,4,908,10.8,3,7.5,3.3,False,Lot's O' Nuts → Georgia,Lot's O' Nuts → Gulf
US-2021-100895-CHO-TRI-54000,Wicked Choccy's,Georgia,GA,Gulf,Standard Class,2024-06-02,2026-11-27,4,908,7.5,2,4.9,2.6,False,Wicked Choccy's → Georgia,Wicked Choccy's → Gulf
US-2021-100916-CHO-SCR-58000,Lot's O' Nuts,Virginia,VA,Gulf,Standard Class,2024-10-21,2027-04-18,5,909,36.0,10,25.0,11.0,False,Lot's O' Nuts → Virginia,Lot's O' Nuts → Gulf
US-2021-100972-CHO-TRI-54000,Wicked Choccy's,Utah,UT,Pacific,Second Class,2024-11-19,2027-05-17,5,909,11.25,3,7.35,3.9,False,Wicked Choccy's → Utah,Wicked Choccy's → Pacific
US-2021-101147-CHO-MIL-31000,Wicked Choccy's,Illinois,IL,Interior,First Class,2024-12-02,2027-05-27,2,906,3.25,1,2.11,1.14,False,Wicked Choccy's → Illinois,Wicked Choccy's → Interior
US-2021-101175-CHO-NUT-13000,Lot's O' Nuts,Arizona,AZ,Pacific,Standard Class,2024-12-09,2027-06-06,5,909,20.94,6,14.94,6.0,False,Lot's O' Nuts → Arizona,Lot's O' Nuts → Pacific
US-2021-101266-CHO-MIL-31000,Wicked Choccy's,Virginia,VA,Gulf,Second Class,2024-08-27,2027-02-20,3,907,6.5,2,4.22,2.28,False,Wicked Choccy's → Virginia,Wicked Choccy's → Gulf
US-2021-101364-CHO-SCR-58000,Lot's O' Nuts,New York,NY,Atlantic,Standard Class,2024-12-22,2027-06-18,4,908,46.8,13,32.5,14.3,False,Lot's O' Nuts → New York,Lot's O' Nuts → Atlantic
US-2021-101392-CHO-MIL-31000,Wicked Choccy's,Washington,WA,Pacific,Standard Class,2024-12-07,2027-06-05,6,910,22.75,7,14.77,7.98,True,Wicked Choccy's → Washington,Wicked Choccy's → Pacific
US-2021-101427-CHO-MIL-31000,Wicked Choccy's,Pennsylvania,PA,Atlantic,Standard Class,2024-12-26,2027-06-22,4,908,9.75,3,6.33,3.42,False,Wicked Choccy's → Pennsylvania,Wicked Choccy's → Atlantic
US-2021-101462-CHO-SCR-58000,Lot's O' Nuts,California,CA,Pacific,Standard Class,2024-04-20,2026-10-16,5,909,14.4,4,10.0,4.4,False,Lot's O' Nuts → California,Lot's O' Nuts → Pacific
US-2021-101476-CHO-MIL-31000,Wicked Choccy's,New York,NY,Atlantic,First Class,2024-09-12,2027-03-06,1,905,3.25,1,2.11,1.14,False,Wicked Choccy's → New York,Wicked Choccy's → Atlantic
US-2021-101560-CHO-MIL-31000,Wicked Choccy's,South Carolina,SC,Gulf,Second Class,2024-11-28,2027-05-24,3,907,9.75,3,6.33,3.42,False,Wicked Choccy's → South Carolina,Wicked Choccy's → Gulf
US-2021-101560-CHO-SCR-58000,Lot's O' Nuts,South Carolina,SC,Gulf,Second Class,2024-11-28,2027-05-24,3,907,25.2,7,17.5,7.7,False,Lot's O' Nuts → South Carolina,Lot's O' Nuts → Gulf
US-2021-101560-CHO-TRI-54000,Wicked Choccy's,South Carolina,SC,Gulf,Second Class,2024-11-28,2027-05-24,3,907,33.75,9,22.05,11.7,False,Wicked Choccy's → South Carolina,Wicked Choccy's → Gulf
US-2021-101602-CHO-FUD-51000,Lot's O' Nuts,Texas,TX,Interior,First Class,2024-12-15,2027-06-10,3,907,10.8,3,7.2,3.6,False,Lot's O' Nuts → Texas,Lot's O' Nuts → Interior
US-2021-101602-CHO-MIL-31000,Wicked Choccy's,Texas,TX,Interior,First Class,2024-12-15,2027-06-10,3,907,16.25,5,10.55,5.7,False,Wicked Choccy's → Texas,Wicked Choccy's → Interior
US-2021-101770-CHO-TRI-54000,Wicked Choccy's,Florida,FL,Gulf,Standard Class,2024-03-31,2026-09-25,4,908,3.75,1,2.45,1.3,False,Wicked Choccy's → Florida,Wicked Choccy's → Gulf
US-2021-101833-CHO-FUD-51000,Lot's O' Nuts,New York,NY,Atlantic,Second Class,2024-11-17,2027-05-15,5,909,10.8,3,7.2,3.6,False,Lot's O' Nuts → New York,Lot's O' Nuts → Atlantic
US-2021-101931-CHO-MIL-31000,Wicked Choccy's,California,CA,Pacific,First Class,2024-10-28,2027-04-23,3,907,35.75,11,23.21,12.54,False,Wicked Choccy's → California,Wicked Choccy's → Pacific
US-2021-101931-CHO-SCR-58000,Lot's O' Nuts,California,CA,Pacific,First Class,2024-10-28,2027-04-23,3,907,14.4,4,10.0,4.4,False,Lot's O' Nuts → California,Lot's O' Nuts → Pacific
US-2021-101931-OTH-LIC-15000,Secret Factory,California,CA,Pacific,First Class,2024-10-28,2027-04-23,3,907,40.0,2,20.0,20.0,False,Secret Factory → California,Secret Factory → Pacific
US-2021-102008-CHO-MIL-31000,Wicked Choccy's,New York,NY,Atlantic,Standard Class,2024-09-30,2027-03-27,4,908,3.25,1,2.11,1.14,False,Wicked Choccy's → New York,Wicked Choccy's → Atlantic
US-2021-102071-CHO-NUT-13000,Lot's O' Nuts,California,CA,Pacific,Standard Class,2024-05-09,2026-11-05,6,910,24.43,7,17.43,7.0,True,Lot's O' Nuts → California,Lot's O' Nuts → Pacific
US-2021-102085-CHO-FUD-51000,Lot's O' Nuts,Washington,WA,Pacific,Standard Class,2024-10-04,2027-04-01,5,909,14.4,4,9.6,4.8,False,Lot's O' Nuts → Washington,Lot's O' Nuts → Pacific
US-2021-102274-CHO-FUD-51000,Lot's O' Nuts,Kentucky,KY,Gulf,Standard Class,2024-11-21,2027-05-19,5,909,10.8,3,7.2,3.6,False,Lot's O' Nuts → Kentucky,Lot's O' Nuts → Gulf
US-2021-102274-CHO-SCR-58000,Lot's O' Nuts,Kentucky,KY,Gulf,Standard Class,2024-11-21,2027-05-19,5,909,3.6,1,2.5,1.1,False,Lot's O' Nuts → Kentucky,Lot's O' Nuts → Gulf
US-2021-102274-CHO-TRI-54000,Wicked Choccy's,Kentucky,KY,Gulf,Standard Class,2024-11-21,2027-05-19,5,909,33.75,9,22.049999999999997,11.7,False,Wicked Choccy's → Kentucky,Wicked Choccy's → Gulf
US-2021-102295-CHO-MIL-31000,Wicked Choccy's,California,CA,Pacific,Second Class,2024-11-24,2027-05-19,2,906,3.25,1,2.11,1.14,False,Wicked Choccy's → California,Wicked Choccy's → Pacific
US-2021-102330-CHO-FUD-51000,Lot's O' Nuts,California,CA,Pacific,Standard Class,2024-12-29,2027-06-26,5,909,21.6,6,14.4,7.2,False,Lot's O' Nuts → California,Lot's O' Nuts → Pacific
US-2021-102330-CHO-TRI-54000,Wicked Choccy's,California,CA,Pacific,Standard Class,2024-12-29,2027-06-26,5,909,15.0,4,9.8,5.2,False,Wicked Choccy's → California,Wicked Choccy's → Pacific
US-2021-102631-OTH-GUM-21000,Secret Factory,Illinois,IL,Interior,Standard Class,2024-12-13,2027-06-09,4,908,3.75,3,1.95,1.8,False,Secret Factory → Illinois,Secret Factory → Interior
US-2021-102645-CHO-FUD-51000,Lot's O' Nuts,Nevada,NV,Pacific,Standard Class,2024-01-23,2026-07-21,6,910,21.6,6,14.4,7.2,True,Lot's O' Nuts → Nevada,Lot's O' Nuts → Pacific
US-2021-102652-CHO-MIL-31000,Wicked Choccy's,California,CA,Pacific,Standard Class,2024-04-06,2026-10-03,6,910,22.75,7,14.77,7.98,True,Wicked Choccy's → California,Wicked Choccy's → Pacific
US-2021-102652-CHO-NUT-13000,Lot's O' Nuts,California,CA,Pacific,Standard Class,2024-04-06,2026-10-03,6,910,6.98,2,4.98,2.0,True,Lot's O' Nuts → California,Lot's O' Nuts → Pacific
US-2021-102652-CHO-TRI-54000,Wicked Choccy's,California,CA,Pacific,Standard Class,2024-04-06,2026-10-03,6,910,3.75,1,2.45,1.3,True,Wicked Choccy's → California,Wicked Choccy's → Pacific
US-2021-102652-OTH-GUM-21000,Secret Factory,California,CA,Pacific,Standard Class,2024-04-06,2026-10-03,6,910,3.75,3,1.95,1.8,True,Secret Factory → California,Secret Factory → Pacific
US-2021-102673-CHO-FUD-51000,Lot's O' Nuts,North Carolina,NC,Gulf,Standard Class,2024-11-01,2027-04-28,4,908,75.6,21,50.400000000000006,25.200000000000003,False,Lot's O' Nuts → North Carolina,Lot's O' Nuts → Gulf
US-2021-102673-CHO-MIL-31000,Wicked Choccy's,North Carolina,NC,Gulf,Standard Class,2024-11-01,2027-04-28,4,908,9.75,3,6.33,3.42,False,Wicked Choccy's → North Carolina,Wicked Choccy's → Gulf
US-2021-102673-CHO-TRI-54000,Wicked Choccy's,North Carolina,NC,Gulf,Standard Class,2024-11-01,2027-04-28,4,908,18.75,5,12.25,6.5,False,Wicked Choccy's → North Carolina,Wicked Choccy's → Gulf
US-2021-102715-CHO-FUD-51000,Lot's O' Nuts,Florida,FL,Gulf,Second Class,2024-04-11,2026-10-04,2,906,25.2,7,16.8,8.4,False,Lot's O' Nuts → Florida,Lot's O' Nuts → Gulf
US-2021-102715-CHO-SCR-58000,Lot's O' Nuts,Florida,FL,Gulf,Second Class,2024-04-11,2026-10-04,2,906,10.8,3,7.5,3.3,False,Lot's O' Nuts → Florida,Lot's O' Nuts → Gulf
US-2021-102715-CHO-TRI-54000,Wicked Choccy's,Florida,FL,Gulf,Second Class,2024-04-11,2026-10-04,2,906,18.75,5,12.25,6.5,False,Wicked Choccy's → Florida,Wicked Choccy's → Gulf
US-2021-102869-CHO-FUD-51000,Lot's O' Nuts,Pennsylvania,PA,Atlantic,Second Class,2024-09-09,2027-03-07,5,909,36.0,10,24.0,12.0,False,Lot's O' Nuts → Pennsylvania,Lot's O' Nuts → Atlantic
US-2021-102869-CHO-TRI-54000,Wicked Choccy's,Pennsylvania,PA,Atlantic,Second Class,2024-09-09,2027-03-07,5,909,11.25,3,7.35,3.9,False,Wicked Choccy's → Pennsylvania,Wicked Choccy's → Atlantic
US-2021-102988-CHO-NUT-13000,Lot's O' Nuts,Virginia,VA,Gulf,Second Class,2024-04-05,2026-09-30,4,908,27.92,8,19.92,8.0,False,Lot's O' Nuts → Virginia,Lot's O' Nuts → Gulf
US-2021-102988-CHO-SCR-58000,Lot's O' Nuts,Virginia,VA,Gulf,Second Class,2024-04-05,2026-09-30,4,908,25.2,7,17.5,7.7,False,Lot's O' Nuts → Virginia,Lot's O' Nuts → Gulf
US-2021-102988-CHO-TRI-54000,Wicked Choccy's,Virginia,VA,Gulf,Second Class,2024-04-05,2026-09-30,4,908,26.25,7,17.15,9.1,False,Wicked Choccy's → Virginia,Wicked Choccy's → Gulf
US-2021-103058-CHO-TRI-54000,Wicked Choccy's,New York,NY,Atlantic,First Class,2024-07-23,2027-01-14,1,905,7.5,2,4.9,2.6,False,Wicked Choccy's → New York,Wicked Choccy's → Atlantic
US-2021-103086-CHO-FUD-51000,Lot's O' Nuts,Texas,TX,Interior,Second Class,2024-10-17,2027-04-11,2,906,7.2,2,4.8,2.4,False,Lot's O' Nuts → Texas,Lot's O' Nuts → Interior
US-2021-103100-CHO-FUD-51000,Lot's O' Nuts,Indiana,IN,Interior,First Class,2024-12-20,2027-06-15,3,907,3.6,1,2.4,1.2,False,Lot's O' Nuts → Indiana,Lot's O' Nuts → Interior
US-2021-103100-CHO-NUT-13000,Lot's O' Nuts,Indiana,IN,Interior,First Class,2024-12-20,2027-06-15,3,907,10.47,3,7.47,3.0,False,Lot's O' Nuts → Indiana,Lot's O' Nuts → Interior
US-2021-103191-CHO-TRI-54000,Wicked Choccy's,Illinois,IL,Interior,Standard Class,2024-09-22,2027-03-20,5,909,11.25,3,7.35,3.9,False,Wicked Choccy's → Illinois,Wicked Choccy's → Interior
US-2021-103219-CHO-NUT-13000,Lot's O' Nuts,New York,NY,Atlantic,Standard Class,2024-11-09,2027-05-06,4,908,31.41,9,22.41,9.0,False,Lot's O' Nuts → New York,Lot's O' Nuts → Atlantic
US-2021-103310-CHO-FUD-51000,Lot's O' Nuts,California,CA,Pacific,Standard Class,2024-05-10,2026-11-05,5,909,3.6,1,2.4,1.2,False,Lot's O' Nuts → California,Lot's O' Nuts → Pacific
US-2021-103310-CHO-NUT-13000,Lot's O' Nuts,California,CA,Pacific,Standard Class,2024-05-10,2026-11-05,5,909,17.45,5,12.45,5.0,False,Lot's O' Nuts → California,Lot's O' Nuts → Pacific
US-2021-103310-CHO-SCR-58000,Lot's O' Nuts,California,CA,Pacific,Standard Class,2024-05-10,2026-11-05,5,909,21.6,6,15.0,6.6,False,Lot's O' Nuts → California,Lot's O' Nuts → Pacific
US-2021-103310-CHO-TRI-54000,Wicked Choccy's,California,CA,Pacific,Standard Class,2024-05-10,2026-11-05,5,909,7.5,2,4.9,2.6,False,Wicked Choccy's → California,Wicked Choccy's → Pacific
